id_hash,source_lat,source_lon,target_lat,target_lon,road_name,highway_type,source,target
iebjzw,14.6164668,121.0443959,14.6158865,121.0450485,Pedro Tuazon Boulevard,secondary,3045,2931
b5hwmz,14.6428463,121.0542395,14.6412587,121.0546535,Kalayaan Avenue,secondary,3046,109
jxxnn0,14.6179758,121.0516027,14.6166806,121.05218,,,3048,10814
v9lbc4,14.6225353,121.0583173,14.6212722,121.0589366,15th Avenue,secondary,3050,3171
gs7ii2,14.6374732,121.0459862,14.6371278,121.045905,East Avenue,primary,3056,7698
fiyst,14.6096576,121.0133359,14.6092402,121.0135715,Santol Street,tertiary,3062,8947
fiyst,14.6096576,121.0133359,14.6100831,121.0133006,Santol Street,tertiary,3062,2920
x4mn52,14.6240722,121.0460796,14.6236501,121.0456655,New York Street,tertiary,3067,1050
x4mn52,14.6240722,121.0460796,14.6244543,121.0464877,New York Street,tertiary,3067,1066
4ibtec,14.6166269,121.0431953,14.616349,121.0425528,N. Domingo Street,secondary,3072,3044
4ibtec,14.6166269,121.0431953,14.6169377,121.0439412,N. Domingo Street,secondary,3072,2873
wio7bc,14.6296087,121.0198284,14.6298302,121.0188127,,,3080,9883
wio7bc,14.6296087,121.0198284,14.629388,121.0208408,Scout Chuatoco Street,tertiary,3080,3345
fiyst,14.6108265,121.0132038,14.6105678,121.0132534,Santol Street,tertiary,3082,7662
fiyst,14.6108265,121.0132038,14.6113286,121.0130675,Santol Street,tertiary,3082,2921
v9lbc4,14.6234711,121.0578665,14.6230153,121.0580894,15th Avenue,secondary,3087,2997
ai9ygj,14.61551,121.0500843,14.6150179,121.0494281,Pedro Tuazon Boulevard,secondary,3099,3016
ai9ygj,14.61551,121.0500843,14.6159201,121.0506116,Pedro Tuazon Boulevard,secondary,3099,2892
ksorpy,14.6180879,121.0448977,14.61992,121.0459446,,,3107,10062
ksorpy,14.6180879,121.0448977,14.6176917,121.0447592,N. Domingo Street,secondary,3107,2850
k133qp,14.6240535,121.061609,14.6264571,121.0604418,20th Avenue,secondary,3134,538
k133qp,14.6240535,121.061609,14.6229413,121.0621377,20th Avenue,secondary,3134,2851
bylr9a,14.6203079,121.0601767,14.6200931,121.0594963,Pedro Tuazon Boulevard,secondary,3137,99
bylr9a,14.6203079,121.0601767,14.6204968,121.0607695,Pedro Tuazon Boulevard,secondary,3137,2992
ibevbn,14.6367249,121.0581896,14.6362142,121.0583403,Anonas Street Extension,tertiary,3144,2909
ibevbn,14.6367249,121.0581896,14.6372717,121.0580619,Anonas Street Extension,tertiary,3144,2846
bylr9a,14.6206507,121.061299,14.6204968,121.0607695,Pedro Tuazon Boulevard,secondary,3151,2992
bylr9a,14.6206507,121.061299,14.6211903,121.0629711,Pedro Tuazon Boulevard,secondary,3151,539
wfr4hu,14.6459836,121.0480507,14.648545,121.0493294,,,3154,10027
pd5yic,14.639821,121.0119947,14.639953,121.0131261,Del Monte Avenue,secondary,3158,920
kw4wg3,14.639821,121.0119947,14.6397219,121.011291,Del Monte Avenue,secondary,3158,1727
5u7o62,14.6521905,121.0182471,14.652993,121.0183606,Fernando Poe Jr. Avenue,secondary,3160,2146
5u7o62,14.6520035,121.0182171,14.6521905,121.0182471,Fernando Poe Jr. Avenue,secondary,3165,3160
v9lbc4,14.6209958,121.0582994,14.6212722,121.0589366,Velante Drive,residential,3170,3171
v9lbc4,14.6212722,121.0589366,14.6209958,121.0582994,Velante Drive,residential,3171,3170
v9lbc4,14.6212722,121.0589366,14.6207365,121.0591885,15th Avenue,secondary,3171,7556
2r032a,14.6966857,121.0944548,14.6966227,121.0945284,,,3174,10607
2v56ey,14.6425604,121.0260309,14.6426529,121.0264839,Del Monte Avenue,secondary,3206,3540
2v56ey,14.6425604,121.0260309,14.6424323,121.025538,Del Monte Avenue,secondary,3206,8448
1t1rz8,14.6297702,121.0093994,14.6293958,121.0085633,Maria Clara Street,secondary,3212,1205
1t1rz8,14.6297702,121.0093994,14.6301007,121.0101067,Maria Clara Street,secondary,3212,1517
n8o6pj,14.6697065,121.0247296,14.670228,121.0254336,Road 20,tertiary,3213,2675
n8o6pj,14.6697065,121.0247296,14.6694622,121.0243306,Road 20,tertiary,3213,2674
n8o6pj,14.6692992,121.0239231,14.6694622,121.0243306,Road 20,tertiary,3214,2674
me9aya,14.6681904,121.0556194,14.6682658,121.0554792,Tandang Sora Avenue,secondary,3228,7964
me9aya,14.6681904,121.0556194,14.6679087,121.0565091,Tandang Sora Avenue,secondary,3228,7962
cwpvyl,14.6735386,121.0558644,14.6733198,121.0571974,Congressional Avenue Extension,primary,3230,7353
4uq8hl,14.6669994,121.0696956,14.6676931,121.0693491,Luzon Avenue,primary,3245,8685
uo6w4m,14.669251,121.0686818,14.6695092,121.0686679,Luzon Avenue,primary,3251,8934
cwpvyl,14.6736305,121.0552289,14.6735386,121.0558644,Congressional Avenue Extension,primary,3266,3230
qtxk39,14.6643112,121.0719737,14.6640774,121.0726618,,,3272,10149
jc6k40,14.6721347,121.0651293,14.6721015,121.0653684,,,3290,10910
5nrxv5,14.6642209,121.0706123,14.6640238,121.0699281,,,3297,10146
5nrxv5,14.6642209,121.0706123,14.6644067,121.0712545,Tandang Sora Avenue,residential,3297,9716
e83z9h,14.6657403,121.0634368,14.6664424,121.0622414,Tandang Sora Avenue,secondary,3304,7354
e83z9h,14.6657403,121.0634368,14.6652457,121.0660671,Tandang Sora Avenue,secondary,3304,7957
qlnoqy,14.6929201,121.0298722,14.6923194,121.0293433,Quirino Highway,primary,3307,7478
4z2dy3,14.6921586,121.0358491,14.6917919,121.035506,Sauyo Road,secondary,3309,3313
4z2dy3,14.6921586,121.0358491,14.6923955,121.0375424,Sauyo Road,secondary,3309,6020
arv1os,14.6950952,121.0493516,14.6950966,121.0495621,,,3310,10177
sawvrf,14.6950952,121.0493516,14.6943245,121.0439213,Sauyo Road,secondary,3310,5847
ha3n1s,14.6934169,121.0564852,14.6930178,121.0593399,Sauyo Road,secondary,3311,5209
wwcdjk,14.6930355,121.0598388,14.6930178,121.0593399,Sauyo Road,secondary,3312,5209
buplsk,14.6930355,121.0598388,14.6930313,121.0603064,Republic Avenue,secondary,3312,5215
4z2dy3,14.6917919,121.035506,14.6915076,121.035021,Don Julio Gregorio Street,tertiary,3313,6045
4z2dy3,14.6917919,121.035506,14.6921586,121.0358491,Sauyo Road,secondary,3313,3309
jn9uuh,14.6879598,121.0311628,14.688968,121.0299877,Mindanao Avenue,primary,3315,3969
q2sxbf,14.6770434,121.0321992,14.6768743,121.0325645,Tandang Sora Avenue,secondary,3316,402
ku3mgd,14.6770434,121.0321992,14.6776601,121.0321831,Mindanao Avenue,primary,3316,3725
ljat26,14.6104788,121.0365882,14.6112815,121.0361566,Senator Jose O. Vera Street,primary,3318,1097
ljat26,14.6104788,121.0365882,14.6100842,121.0368028,Senator Jose O. Vera Street,primary,3318,1571
iwii5l,14.6069836,121.038506,14.6066134,121.038087,Santolan Road,secondary,3321,3324
iwii5l,14.6069836,121.038506,14.6071185,121.0386585,,,3321,12850
zb2weo,14.6182223,121.0422304,14.6187936,121.0431762,Aurora Boulevard,primary,3322,1776
h6e4fb,14.6182485,121.0420994,14.6167696,121.0396456,Aurora Boulevard,primary,3323,578
iwii5l,14.6066134,121.038087,14.6069836,121.038506,Santolan Road,secondary,3324,3321
6aotwd,14.6127856,121.0384148,14.6152238,121.040612,N. Domingo Street,secondary,3329,3005
wio7bc,14.629388,121.0208408,14.6296087,121.0198284,Scout Chuatoco Street,tertiary,3345,3080
wio7bc,14.629388,121.0208408,14.6291865,121.0217646,Scout Chuatoco Street,tertiary,3345,3000
ma1zm5,14.6812693,121.0695821,14.6810259,121.0695631,Luzon Avenue,secondary,3366,3365
9zldax,14.6843636,121.0698645,14.6840859,121.0698136,Luzon Avenue,secondary,3368,3367
6baqkv,14.7064212,121.0672232,14.7064225,121.069344,,,3429,10717
jigejh,14.7060351,121.0716051,14.7058543,121.0721415,Commonwealth Avenue,primary,3430,3487
j9fgy5,14.6991504,121.0676697,14.6999249,121.0677098,Regalado Avenue,secondary,3442,3485
yhjp7s,14.7022063,121.0682377,14.7043238,121.0690161,Regalado Avenue,secondary,3470,3475
yhjp7s,14.7043238,121.0690161,14.7056933,121.0693994,Regalado Avenue,secondary,3475,3479
j9fgy5,14.7016695,121.0680507,14.7022063,121.0682377,Regalado Avenue,secondary,3477,3470
yhjp7s,14.7056933,121.0693994,14.7064238,121.0694319,Regalado Avenue,secondary,3479,153
j9fgy5,14.6999249,121.0677098,14.7016695,121.0680507,Regalado Avenue,secondary,3485,3477
jigejh,14.7058543,121.0721415,14.7052974,121.0738486,,,3487,10794
wfr4hu,14.6449958,121.0478104,14.6456043,121.047958,East Avenue,primary,3522,3524
wfr4hu,14.6456043,121.047958,14.6459836,121.0480507,East Avenue,primary,3524,3154
badb94,14.6376579,121.0476882,14.6375817,121.0480395,V. Luna Road,secondary,3526,157
badb94,14.6376579,121.0476882,14.6379812,121.0462198,V. Luna Road,secondary,3526,160
a6afvo,14.6372654,121.0421727,14.6383998,121.0414337,EDSA,trunk,3528,9603
2v56ey,14.6426529,121.0264839,14.6425604,121.0260309,Del Monte Avenue,secondary,3540,3206
fbqdr9,14.6463301,121.0279829,14.647909,121.0283421,West Avenue,primary,3554,8166
me9aya,14.6708975,121.0518196,14.6721183,121.0503902,Tandang Sora Avenue,secondary,3620,3822
me9aya,14.6708975,121.0518196,14.669632,121.0532248,Tandang Sora Avenue,secondary,3620,9471
x1ffku,14.6715857,121.033024,14.6716242,121.0323477,Pluto Street,tertiary,3625,2721
uyujui,14.6715857,121.033024,14.6713733,121.0356695,Pluto Street,tertiary,3625,3222
uf1eik,14.6745093,121.0469387,14.6754189,121.0455205,Tandang Sora Avenue,secondary,3654,277
deqsgj,14.6745093,121.0469387,14.6734863,121.0489103,Tandang Sora Avenue,secondary,3654,276
afcpyp,14.6577024,121.0159895,14.6576737,121.0143313,EDSA,trunk,3659,7653
me4ue8,14.6690669,121.0432187,14.668629,121.0432031,,,3660,10924
ui19x1,14.6789581,121.0253036,14.6788501,121.0258558,Tandang Sora Avenue,secondary,3677,2685
afcpyp,14.6577329,121.0174683,14.6577024,121.0159895,EDSA,trunk,3714,3659
hi61cf,14.6820578,121.035069,14.6828657,121.0375849,Banlat Road,tertiary,3721,3663
4endy,14.6820578,121.035069,14.6815021,121.0349587,Banlat Road,tertiary,3721,3697
ku3mgd,14.6799174,121.0321237,14.6814606,121.0320817,,,3724,13553
ku3mgd,14.6776601,121.0321831,14.6792255,121.0321422,Mindanao Avenue,primary,3725,3818
unjqc9,14.6763096,121.042827,14.6761268,121.043616,Tandang Sora Avenue,secondary,3726,278
yn8lfl,14.6851247,121.0319344,14.6860644,121.0317931,Mindanao Avenue,primary,3728,4136
40700i,14.6713983,121.0412151,14.6718209,121.0430903,Congressional Avenue,primary,3736,2759
hg40dn,14.6619483,121.0200794,14.660479,121.0199414,,,3740,9851
xz0boi,14.6767473,121.0342905,14.6768743,121.0325645,Tandang Sora Avenue,secondary,3775,402
q2sxbf,14.6767473,121.0342905,14.6767316,121.034833,Tandang Sora Avenue,secondary,3775,2731
ku3mgd,14.6819219,121.0320692,14.6831656,121.0320477,Mindanao Avenue,primary,3791,8566
hi61cf,14.6829332,121.03828,14.6828657,121.0375849,Banlat Road,tertiary,3812,3663
ku3mgd,14.6792255,121.0321422,14.6795995,121.0321324,Mindanao Avenue,primary,3818,7859
obsums,14.6721183,121.0503902,14.6733064,121.0490987,Tandang Sora Avenue,secondary,3822,7349
me9aya,14.6721183,121.0503902,14.6708975,121.0518196,Tandang Sora Avenue,secondary,3822,3620
4endy,14.6792163,121.0345222,14.678722,121.0346308,Banlat Road,tertiary,3834,3780
n8o6pj,14.6690757,121.0234803,14.6692992,121.0239231,Road 20,tertiary,3846,3214
th9mqd,14.678062,121.0320068,14.678007,121.0320086,,,3866,13235
ucjk0y,14.6574973,121.0166013,14.6575269,121.0193436,EDSA,trunk,3868,7654
cizdae,14.6576217,121.0107948,14.6575613,121.0065799,EDSA,trunk,3885,8309
c9r5uc,14.667645,121.0432781,14.6685403,121.043331,,,3891,11058
6aqn68,14.6777096,121.0305955,14.6778639,121.0302564,Tandang Sora Avenue,secondary,3892,3668
4endy,14.6777848,121.0352845,14.678722,121.0346308,Banlat Road,tertiary,3905,3780
n8o6pj,14.6683228,121.0207999,14.668514,121.0225177,Road 20,tertiary,3915,2686
n8o6pj,14.6683228,121.0207999,14.6682797,121.0203754,Road 20,tertiary,3915,2672
o6pg2w,14.6852035,121.0317392,14.6836347,121.0318641,Mindanao Avenue,primary,3932,4041
szmnxe,14.6499535,121.0336241,14.647009,121.0355544,EDSA,trunk,3936,7733
t40kf2,14.6664625,121.0323997,14.6660104,121.0313975,Congressional Avenue,secondary,3942,7856
lzi5sl,14.6508801,121.0289004,14.6489293,121.0284537,,,3946,13395
kwd6nk,14.6767044,121.0463171,14.6763368,121.0466387,Corina Avenue,residential,3949,3816
6aqn68,14.6780868,121.0297167,14.6778639,121.0302564,Tandang Sora Avenue,secondary,3964,3668
jn9uuh,14.688968,121.0299877,14.6891074,121.0297323,Mindanao Avenue,primary,3969,7558
6bhjz1,14.6710163,121.0289959,14.6712117,121.0293205,Road 20,tertiary,3977,2677
6bhjz1,14.6710163,121.0289959,14.6707474,121.0282619,Road 20,tertiary,3977,2681
5u7o62,14.6505551,121.0179887,14.6520035,121.0182171,Fernando Poe Jr. Avenue,secondary,4005,3165
5u7o62,14.6505551,121.0179887,14.6466674,121.0174004,Fernando Poe Jr. Avenue,secondary,4005,897
6aqn68,14.6782188,121.0294306,14.6780868,121.0297167,Tandang Sora Avenue,secondary,4017,3964
s1zf5s,14.6744714,121.0260372,14.6761598,121.0261752,General Avenue,tertiary,4022,2684
4endy,14.6810817,121.0349295,14.6815021,121.0349587,Banlat Road,tertiary,4025,3697
4endy,14.6810817,121.0349295,14.6804579,121.0347242,Banlat Road,tertiary,4025,3750
jhcu0w,14.6736067,121.0510547,14.6738073,121.0537102,Congressional Avenue Extension,primary,4027,8675
kwd6nk,14.6772353,121.0460998,14.6767044,121.0463171,Himlayan Road,tertiary,4036,3949
o6pg2w,14.6836347,121.0318641,14.6831643,121.0318751,Mindanao Avenue,primary,4041,8567
g981x,14.6767189,121.0351385,14.6767008,121.0354323,Tandang Sora Avenue,secondary,4042,401
q2sxbf,14.6767189,121.0351385,14.6767316,121.034833,Tandang Sora Avenue,secondary,4042,2731
th9mqd,14.6803386,121.0319393,14.6802943,121.0319407,,,4051,13237
g981x,14.6765295,121.0372101,14.6767008,121.0354323,Tandang Sora Avenue,secondary,4092,401
g981x,14.6765295,121.0372101,14.6764674,121.0378245,Tandang Sora Avenue,secondary,4092,2734
sawvrf,14.6931119,121.0421281,14.6930299,121.0412067,,,4108,12493
sawvrf,14.6931119,121.0421281,14.6943528,121.0430811,Sauyo Road,secondary,4108,5849
yn8lfl,14.6860644,121.0317931,14.6865702,121.0317062,,,4136,12362
r47yy1,14.6930188,121.0633782,14.6930313,121.0603064,Republic Avenue,secondary,4147,5215
ollh9m,14.6930686,121.0669996,14.6935586,121.0674072,Republic Avenue,secondary,4148,4149
r47yy1,14.6930686,121.0669996,14.6930278,121.0661133,,,4148,10881
ollh9m,14.6935586,121.0674072,14.693778,121.0675907,Regalado Avenue,secondary,4149,4427
ollh9m,14.6935586,121.0674072,14.6930686,121.0669996,Republic Avenue,secondary,4149,4148
p00ucy,14.7051721,121.0755004,14.7054931,121.0736743,,,4152,12085
dekqcp,14.7050861,121.0818816,14.7050947,121.0818245,,,4154,10754
yo6zee,14.7018658,121.0347582,14.7007999,121.0349215,Pablo dela Cruz Street,tertiary,4234,2437
unjqc9,14.6763383,121.0426995,14.6763096,121.042827,Tandang Sora Avenue,secondary,4251,3726
unjqc9,14.6765084,121.0419235,14.6765989,121.0415294,Tandang Sora Avenue,secondary,4255,3976
unjqc9,14.6767541,121.0407923,14.6767317,121.0389147,Tandang Sora Avenue,secondary,4260,399
unjqc9,14.6767541,121.0407923,14.6765989,121.0415294,Tandang Sora Avenue,secondary,4260,3976
j9fgy5,14.6971308,121.0676738,14.6991504,121.0676697,Regalado Avenue,secondary,4287,3442
mfzbti,14.7474591,121.0817411,14.7490758,121.0830311,,,4305,12166
cwegsg,14.7408783,121.0754957,14.7445126,121.0779397,Quirino Highway,primary,4316,8882
mfzbti,14.7447742,121.0779586,14.7457138,121.0789173,Quirino Highway,primary,4329,9365
p00ucy,14.7051435,121.0812337,14.7051678,121.0782785,Commonwealth Avenue,primary,4333,4481
bhruvv,14.6960304,121.0676719,14.6966133,121.0676716,Regalado Avenue,secondary,4341,4529
vukrg9,14.7059922,121.0721858,14.7061874,121.071603,Commonwealth Avenue,primary,4356,4367
vho2l4,14.6228354,121.0739549,14.6237414,121.074347,Katipunan Avenue,primary,4358,72
vukrg9,14.7061874,121.071603,14.7065448,121.070453,,,4367,13357
ollh9m,14.693778,121.0675907,14.6935586,121.0674072,Regalado Avenue,secondary,4427,4149
ollh9m,14.693778,121.0675907,14.6939635,121.0676185,,,4427,10878
p00ucy,14.7051678,121.0782785,14.7051721,121.0755004,Commonwealth Avenue,primary,4481,4152
bhruvv,14.6954295,121.0676727,14.6960304,121.0676719,Regalado Avenue,secondary,4488,4341
g78v7q,14.6905577,121.0871414,14.6881295,121.087051,Commonwealth Avenue,primary,4518,9384
bhruvv,14.6966133,121.0676716,14.6971308,121.0676738,Regalado Avenue,secondary,4529,4287
ovtgrn,14.7067709,121.0643072,14.706415,121.065424,,,4533,10797
p9qmiq,14.7065666,121.0672017,14.7067701,121.0646692,Commonwealth Avenue,primary,4551,9483
uhd3fj,14.7273265,121.0575655,14.7268113,121.0579474,Belfast Avenue,secondary,4570,267
gew589,14.7348269,121.0612088,14.7353341,121.0612074,,,4575,10274
8bexp8,14.7298036,121.0674226,14.7295118,121.0678852,Ascencion Avenue,tertiary,4576,4601
sswrii,14.7298036,121.0674226,14.7334492,121.0674381,Ascencion Avenue,tertiary,4576,4636
fpi6tr,14.721087,121.0670881,14.7215286,121.0670862,Ascencion Avenue,tertiary,4586,4769
fpi6tr,14.721087,121.0670881,14.7206448,121.0670901,Ascencion Avenue,tertiary,4586,9527
h1x1zk,14.7287675,121.06007,14.7277195,121.0589328,Mindanao Avenue,secondary,4594,4734
j5gshs,14.7288093,121.0612469,14.7296727,121.0612523,,,4597,10268
gew589,14.7307623,121.0612591,14.7316228,121.0612644,,,4598,12249
8bexp8,14.7295118,121.0678852,14.7298036,121.0674226,Ascencion Avenue,tertiary,4601,4576
8bexp8,14.7295118,121.0678852,14.7290373,121.0678927,Ascencion Avenue,tertiary,4601,4640
j5gshs,14.7275832,121.0612444,14.7276884,121.0612451,,,4615,12891
st6piv,14.7201353,121.0612274,14.7201417,121.0617767,Bristol Street,tertiary,4621,4675
kdc6c8,14.7201353,121.0612274,14.7224861,121.0612301,Regalado Highway,primary,4621,4720
sswrii,14.7334492,121.0674381,14.7298036,121.0674226,Ascencion Avenue,tertiary,4636,4576
6ccu6t,14.7334492,121.0674381,14.7337273,121.0674351,Ascencion Avenue,tertiary,4636,7637
ce3nvr,14.7201412,121.0658553,14.7201309,121.0670923,Bristol Street,tertiary,4638,9526
ce3nvr,14.7201412,121.0658553,14.7201413,121.0650208,Bristol Street,tertiary,4638,4733
8bexp8,14.7290373,121.0678927,14.7295118,121.0678852,Ascencion Avenue,tertiary,4640,4601
8bexp8,14.7290373,121.0678927,14.7269905,121.0671633,Ascencion Avenue,tertiary,4640,4760
p1564c,14.7230691,121.0612305,14.724543,121.0612325,Regalado Highway,primary,4650,4591
ry1blk,14.7316919,121.0554709,14.7316034,121.05547,Belfast Avenue,secondary,4654,8736
xknnnf,14.7201417,121.0617767,14.7201413,121.0650208,Bristol Street,tertiary,4675,4733
st6piv,14.7201417,121.0617767,14.7201353,121.0612274,Bristol Street,tertiary,4675,4621
yhn7ha,14.7355408,121.0694447,14.735626,121.0695511,,,4676,12239
8bexp8,14.7265789,121.0668998,14.7269905,121.0671633,Ascencion Avenue,tertiary,4681,4760
8bexp8,14.7265789,121.0668998,14.7261643,121.0666863,Ascencion Avenue,tertiary,4681,4719
fpi6tr,14.7261643,121.0666863,14.7256967,121.0666141,Ascencion Avenue,tertiary,4719,4731
8bexp8,14.7261643,121.0666863,14.7265789,121.0668998,Ascencion Avenue,tertiary,4719,4681
p8xumq,14.7224861,121.0612301,14.7230691,121.0612305,Regalado Highway,primary,4720,4650
uhd3fj,14.7308989,121.0554658,14.7295817,121.0560071,Belfast Avenue,secondary,4727,6892
fpi6tr,14.7256967,121.0666141,14.7261643,121.0666863,Ascencion Avenue,tertiary,4731,4719
fpi6tr,14.7256967,121.0666141,14.7238552,121.0670737,Ascencion Avenue,tertiary,4731,9528
ce3nvr,14.7201413,121.0650208,14.7201412,121.0658553,Bristol Street,tertiary,4733,4638
xknnnf,14.7201413,121.0650208,14.7201417,121.0617767,Bristol Street,tertiary,4733,4675
h1x1zk,14.7277195,121.0589328,14.727629,121.0588346,Mindanao Avenue,secondary,4734,9635
369k9p,14.7179646,121.0548063,14.7148334,121.0573739,Commonwealth Avenue,primary,4736,2807
j5gshs,14.7253427,121.0612359,14.7275832,121.0612444,Regalado Highway,primary,4759,4615
8bexp8,14.7269905,121.0671633,14.7265789,121.0668998,Ascencion Avenue,tertiary,4760,4681
8bexp8,14.7269905,121.0671633,14.7290373,121.0678927,Ascencion Avenue,tertiary,4760,4640
uhd3fj,14.7274944,121.0574485,14.7273265,121.0575655,Belfast Avenue,secondary,4762,4570
6ccu6t,14.7354341,121.0674415,14.7347485,121.0674305,Ascencion Avenue,tertiary,4765,9744
yhn7ha,14.7354341,121.0674415,14.7354476,121.0680932,Quirino Highway,primary,4765,4306
fpi6tr,14.7215286,121.0670862,14.7238552,121.0670737,Ascencion Avenue,tertiary,4769,9528
fpi6tr,14.7215286,121.0670862,14.721087,121.0670881,Ascencion Avenue,tertiary,4769,4586
w4ybam,14.6014252,121.0789124,14.6011169,121.0792595,"Primary Link Road (4774, 6984)",primary_link,4774,6984
st6pug,14.5907199,121.0612879,14.5906352,121.0613883,Ortigas Avenue,primary,4781,4782
