source_lat,source_lon,target_lat,target_lon,source,target,road_name,speed_kph,freeFlow_kph,jamFactor,isClosed,segmentLength,oneway
14.685010,121.090623,14.684632,121.090832,9900,1223,Filinvest Road,50.000000,50,1.000000,False,47.620000,0
14.685010,121.090623,14.685145,121.090554,9900,8401,Filinvest Road,50.000000,50,1.000000,False,16.710000,0
14.690075,121.094737,14.689943,121.094870,9901,8572,,50.000000,50,1.000000,False,20.420000,0
14.690075,121.094737,14.690654,121.095341,9901,12381,IBP Road,50.000000,50,1.000000,False,91.400000,1
14.688688,121.090811,14.688745,121.090859,9902,9251,Kalusugan Street,18.018437,50,8.148531,False,8.200000,0
14.688688,121.090811,14.688410,121.090579,9902,6814,Kalusugan Street,17.077690,50,8.568958,False,39.790000,0
14.688688,121.090811,14.688542,121.091036,9902,6809,Katarungan Street,50.000000,50,1.000000,False,29.090000,0
14.688255,121.091399,14.688562,121.091696,9903,9250,,50.000000,50,1.000000,False,46.730000,0
14.688255,121.091399,14.688121,121.091284,9903,11418,Katarungan Street,50.000000,50,1.000000,False,19.360000,0
14.688255,121.091399,14.688542,121.091036,9903,6809,Katarungan Street,50.000000,50,1.000000,False,50.570000,0
14.689643,121.090769,14.689523,121.090695,9904,9255,Katangian Street,50.000000,50,1.000000,False,15.620000,0
14.689643,121.090769,14.689166,121.091190,9904,6812,Kaunlaran Street,50.000000,50,1.000000,False,69.780000,0
14.689643,121.090769,14.689807,121.090872,9904,9258,Katangian Street,50.000000,50,1.000000,False,21.240000,0
14.692694,121.091894,14.692662,121.092482,9905,9906,Jordan Street,50.000000,50,1.000000,False,65.540000,0
14.692662,121.092482,14.692694,121.091894,9906,9905,Jordan Street,50.000000,50,1.000000,False,65.540000,0
14.692662,121.092482,14.692684,121.092797,9906,10606,Jordan Street,50.000000,50,1.000000,False,34.220000,0
14.692662,121.092482,14.692173,121.092611,9906,10604,Carter Street,40.683219,50,3.842460,False,56.140000,0
14.692662,121.092482,14.693679,121.092290,9906,6767,Carter Street,50.000000,50,1.000000,False,124.530000,0
14.691645,121.091928,14.691809,121.092857,9907,7388,Orchids Street,50.000000,50,1.000000,False,102.830000,0
14.688798,121.091286,14.688921,121.091405,9908,9252,Kapatiran Street,50.000000,50,1.000000,False,18.680000,0
14.688199,121.089622,14.688153,121.089776,9909,9911,,50.000000,50,1.000000,False,17.340000,0
14.687995,121.090213,14.688128,121.090318,9910,6805,Kalusugan Street,50.000000,50,1.000000,False,18.630000,0
14.687995,121.090213,14.687816,121.090066,9910,6804,Kalusugan Street,50.000000,50,1.000000,False,25.370000,0
14.687995,121.090213,14.688153,121.089776,9910,9911,,50.000000,50,1.000000,False,50.200000,0
14.688153,121.089776,14.688199,121.089622,9911,9909,,50.000000,50,1.000000,False,17.340000,0
14.688153,121.089776,14.687995,121.090213,9911,9910,,50.000000,50,1.000000,False,50.200000,0
14.688153,121.089776,14.687941,121.089711,9911,9247,,50.000000,50,1.000000,False,24.570000,0
14.688430,121.092390,14.688090,121.092031,9912,9249,,50.000000,50,1.000000,False,54.030000,0
14.690173,121.090172,14.690426,121.090285,9913,11447,,50.000000,50,1.000000,False,30.700000,0
14.690173,121.090172,14.690300,121.090593,9913,11446,Kaibigan Street,42.007392,50,2.922234,False,67.140000,0
14.690173,121.090172,14.690478,121.089554,9913,9917,,50.000000,50,1.000000,False,75.250000,0
14.690173,121.090172,14.690034,121.090012,9913,11614,,50.000000,50,1.000000,False,23.750000,0
14.690574,121.090351,14.690426,121.090285,9914,11447,,50.000000,50,1.000000,False,17.870000,0
14.690574,121.090351,14.690451,121.090639,9914,9921,,50.000000,50,1.000000,False,33.840000,0
14.690574,121.090351,14.690587,121.089607,9914,9919,,50.000000,50,1.000000,False,99.630000,0
14.688806,121.089283,14.688900,121.089015,9915,6807,Kabihasnan Street,50.000000,50,1.000000,False,30.680000,0
14.688806,121.089283,14.689354,121.089597,9915,9254,,50.000000,50,1.000000,False,69.660000,0
14.688806,121.089283,14.688410,121.090579,9915,6814,Kabihasnan Street,50.000000,50,1.000000,False,152.470000,0
14.689432,121.089644,14.689354,121.089597,9916,9254,,50.000000,50,1.000000,False,10.130000,0
14.689432,121.089644,14.689657,121.089020,9916,6813,,50.000000,50,1.000000,False,72.160000,0
14.689432,121.089644,14.689518,121.089749,9916,11702,,50.000000,50,1.000000,False,15.110000,0
14.690478,121.089554,14.690250,121.089448,9917,9918,,50.000000,50,1.000000,False,27.800000,0
14.690478,121.089554,14.690587,121.089607,9917,9919,,50.000000,50,1.000000,False,13.360000,0
14.690478,121.089554,14.690173,121.090172,9917,9913,,50.000000,50,1.000000,False,75.250000,0
14.690250,121.089448,14.690322,121.089252,9918,10699,Kaunlaran Extension,50.000000,50,1.000000,False,22.520000,0
14.690250,121.089448,14.690478,121.089554,9918,9917,,50.000000,50,1.000000,False,27.800000,0
14.690250,121.089448,14.690034,121.090012,9918,11614,Kaunlaran Extension,41.300628,50,3.577805,False,65.280000,0
14.690587,121.089607,14.690478,121.089554,9919,9917,,50.000000,50,1.000000,False,13.360000,0
14.690587,121.089607,14.690692,121.089337,9919,10700,,50.000000,50,1.000000,False,31.330000,0
14.690587,121.089607,14.690574,121.090351,9919,9914,,50.000000,50,1.000000,False,99.630000,0
14.690773,121.089047,14.691249,121.089017,9920,11703,Kalayaan A,50.000000,50,1.000000,False,53.060000,0
14.690773,121.089047,14.690385,121.089032,9920,6800,Kalayaan A,50.000000,50,1.000000,False,43.180000,0
14.690773,121.089047,14.690692,121.089337,9920,10700,,50.000000,50,1.000000,False,32.500000,0
14.690451,121.090639,14.690806,121.090768,9921,6796,Kaibigan Street,50.000000,50,1.000000,False,41.870000,0
14.690451,121.090639,14.690300,121.090593,9921,11446,Kaibigan Street,50.000000,50,1.000000,False,17.470000,0
14.690451,121.090639,14.690574,121.090351,9921,9914,,50.000000,50,1.000000,False,33.840000,0
14.693634,121.090662,14.693898,121.090679,9922,9924,Samson Street,50.000000,50,1.000000,False,29.340000,0
14.694018,121.092460,14.693901,121.092443,9923,12793,Recto Street Extension,50.000000,50,1.000000,False,13.180000,0
14.694018,121.092460,14.694024,121.092208,9923,12790,,50.000000,50,1.000000,False,27.100000,0
14.694018,121.092460,14.694791,121.092430,9923,9268,Recto Street Extension,50.000000,50,1.000000,False,86.450000,0
14.693898,121.090679,14.693634,121.090662,9924,9922,Samson Street,50.000000,50,1.000000,False,29.340000,0
14.693898,121.090679,14.694144,121.090694,9924,8386,Samson Street,50.000000,50,1.000000,False,27.390000,0
14.693898,121.090679,14.694017,121.090025,9924,8388,,50.000000,50,1.000000,False,71.550000,0
14.692427,121.089949,14.692490,121.089825,9925,8443,,50.000000,50,1.000000,False,15.080000,0
14.692427,121.089949,14.692220,121.090348,9925,8439,,50.000000,50,1.000000,False,48.720000,0
14.692427,121.089949,14.691277,121.089457,9925,6801,,50.000000,50,1.000000,False,138.370000,0
14.691567,121.090700,14.691762,121.090783,9926,11597,,50.000000,50,1.000000,False,23.380000,0
14.691567,121.090700,14.691434,121.091065,9926,11606,,50.000000,50,1.000000,False,41.990000,0
14.691567,121.090700,14.691641,121.090488,9926,11131,,50.000000,50,1.000000,False,24.250000,0
14.692388,121.091116,14.691762,121.090783,9927,11597,,50.000000,50,1.000000,False,78.460000,0
14.615622,121.007922,14.615568,121.007923,9928,1560,Cordillera Street,50.000000,50,1.000000,False,6.060000,0
14.615622,121.007922,14.615619,121.008356,9928,3133,Luskot Street,50.000000,50,1.000000,False,46.630000,0
14.615622,121.007922,14.616042,121.007917,9928,1559,Cordillera Street,50.000000,50,1.000000,False,46.640000,0
14.617969,121.001656,14.618143,121.001514,9929,9068,Mayon Street,50.000000,50,1.000000,False,24.870000,1
14.617969,121.001656,14.617885,121.001516,9929,65,Mabuhay Rotonda,50.000000,50,1.000000,False,18.110000,1
14.644129,121.037788,14.644204,121.037738,9930,6917,EDSA,50.000000,50,1.000000,False,9.970000,1
14.644129,121.037788,14.644276,121.038027,9930,10940,Quezon Avenue,50.000000,50,1.000000,False,30.510000,1
14.643934,121.037461,14.643722,121.037603,9931,6952,EDSA,50.000000,50,1.000000,False,28.060000,1
14.643934,121.037461,14.644103,121.037745,9931,12460,Quezon Avenue,42.617073,50,2.222668,False,35.830000,1
14.695372,121.062793,14.695371,121.062571,9932,4289,Andromeda Street,36.057276,50,2.891837,False,23.870000,0
14.696783,121.065506,14.696873,121.065506,9934,12961,El Centro Street,50.000000,50,1.000000,False,10.020000,0
14.699150,121.067581,14.699150,121.067670,9935,3442,Buick Street,50.000000,50,1.000000,False,9.540000,0
14.699150,121.067581,14.697128,121.067580,9935,8595,Regalado Avenue,50.000000,50,1.000000,False,224.850000,1
14.693551,121.067600,14.692970,121.067592,9936,13281,Hobart Street,50.000000,50,1.000000,False,64.610000,0
14.693551,121.067600,14.693559,121.067407,9936,4149,Republic Avenue,50.000000,50,1.000000,False,20.740000,0
14.693551,121.067600,14.693778,121.067591,9936,4427,Regalado Avenue,31.243229,50,5.874869,False,25.230000,0
14.693551,121.067600,14.693134,121.069137,9936,13295,Republic Avenue,50.000000,50,1.000000,False,178.920000,0
14.698638,121.072462,14.698474,121.071780,9937,3446,Buick Street,50.000000,50,1.000000,False,84.230000,0
14.696889,121.069870,14.697400,121.069868,9938,4509,Carmel Street,50.000000,50,1.000000,False,56.830000,0
14.696889,121.069870,14.698474,121.071780,9938,3446,Colt Street,50.000000,50,1.000000,False,310.800000,0
14.696889,121.069870,14.696039,121.069872,9938,4409,Carmel Street,50.000000,50,1.000000,False,94.540000,0
14.657242,121.044202,14.657319,121.044677,9939,7395,DANR Street,50.000000,50,1.000000,False,53.510000,0
14.611106,121.051809,14.610229,121.052346,9940,1874,1st Avenue,50.000000,50,1.000000,False,113.530000,1
14.689858,121.065833,14.689859,121.065697,9941,4531,South Drive,50.000000,50,1.000000,False,14.650000,0
14.690459,121.065213,14.690454,121.065701,9942,9474,North Drive,36.303975,50,3.350034,False,52.440000,0
14.690459,121.065213,14.690893,121.065228,9942,4990,Olive Street,50.000000,50,1.000000,False,48.310000,0
14.690459,121.065213,14.690342,121.065120,9942,9333,West Drive,50.000000,50,1.000000,False,16.630000,0
14.691309,121.067961,14.691308,121.067571,9943,4446,Hobart Interior,50.000000,50,1.000000,False,41.980000,0
14.686411,121.066171,14.686407,121.065593,9944,6994,Sampaguita Avenue,50.000000,50,1.000000,False,62.150000,0
14.686411,121.066171,14.686433,121.069272,9944,2355,Sampaguita Avenue,50.000000,50,1.000000,False,333.560000,0
14.686411,121.066171,14.686992,121.066171,9944,4295,Chico Street,50.000000,50,1.000000,False,64.550000,0
14.623185,121.012891,14.623027,121.014291,9945,627,Cabalata Street,50.000000,50,1.000000,False,151.580000,0
14.623185,121.012891,14.623167,121.012489,9945,8925,Cabalata Street,50.000000,50,1.000000,False,43.920000,0
14.623185,121.012891,14.623752,121.012745,9945,8926,R. Familara Street,50.000000,50,1.000000,False,64.960000,1
14.628390,121.006327,14.628527,121.006616,9946,1438,Maria Clara Street,50.000000,50,1.000000,False,34.500000,0
14.628390,121.006327,14.626876,121.004766,9946,3177,Nicanor Roxas Street,50.000000,50,1.000000,False,241.300000,0
14.628390,121.006327,14.627435,121.004235,9946,1208,Maria Clara Street,50.000000,50,1.000000,False,248.910000,0
14.602595,121.087933,14.602529,121.087937,9947,9031,,42.110731,50,3.416768,False,7.420000,1
14.602595,121.087933,14.602784,121.087768,9947,1142,Industria Street,50.000000,50,1.000000,False,28.110000,0
14.631847,121.041263,14.631934,121.041286,9948,50,11th Jamboree Street,50.000000,50,1.000000,False,9.990000,0
14.631847,121.041263,14.631664,121.042091,9948,672,Scout Limbaga Extension,50.000000,50,1.000000,False,91.390000,1
14.631847,121.041263,14.631389,121.041152,9948,665,11th Jamboree Street,50.000000,50,1.000000,False,52.330000,0
14.632595,121.041444,14.631934,121.041286,9949,50,11th Jamboree Street,44.614517,50,2.804061,False,75.450000,0
14.632595,121.041444,14.632659,121.041459,9949,662,11th Jamboree Street,50.000000,50,1.000000,False,7.310000,0
14.644294,121.042627,14.644229,121.042564,9950,12446,NIA Road,50.000000,50,1.000000,False,9.850000,1
14.644294,121.042627,14.646218,121.041072,9950,12933,Senator Miriam P. Defensor-Santiago Avenue,50.000000,50,1.000000,False,276.010000,1
14.641306,121.046867,14.641227,121.046849,9951,2984,East Avenue,50.000000,50,1.000000,False,9.060000,1
14.641306,121.046867,14.644246,121.042676,9951,13376,Senator Miriam P. Defensor-Santiago Avenue,50.000000,50,1.000000,False,559.010000,1
14.653855,121.037886,14.653757,121.038327,9952,11001,North Avenue,50.000000,50,1.000000,False,48.720000,1
14.637684,121.020116,14.637897,121.019656,9953,9200,Captain Guido Street,50.000000,50,1.000000,False,54.850000,0
14.637684,121.020116,14.635923,121.019617,9953,904,Jose Abad Santos Street,50.000000,50,1.000000,False,207.300000,0
14.637684,121.020116,14.638605,121.021101,9953,903,Jose Abad Santos Street,50.000000,50,1.000000,False,158.870000,0
14.640417,121.016420,14.640408,121.016340,9954,11121,Del Monte Avenue,33.463356,50,5.629544,False,8.570000,0
14.640417,121.016420,14.640445,121.016689,9954,11118,Del Monte Avenue,50.000000,50,1.000000,False,29.180000,0
14.640417,121.016420,14.640668,121.016452,9954,11117,Fernando Poe Jr. Avenue,50.000000,50,1.000000,False,28.240000,1
14.628470,121.033852,14.628174,121.033768,9955,1023,Tomas Morato Avenue,50.000000,50,1.000000,False,34.160000,1
14.628643,121.033974,14.628653,121.034040,9956,11868,Don Alejandro Roces Avenue,37.360433,50,2.924126,False,7.190000,1
14.628643,121.033974,14.628723,121.033990,9956,11867,Tomas Morato Avenue,50.000000,50,1.000000,False,9.030000,1
14.628155,121.033857,14.628174,121.033768,9957,1023,Marathon Extension,50.000000,50,1.000000,False,9.840000,1
14.628155,121.033857,14.628643,121.033974,9957,9956,Tomas Morato Avenue,50.000000,50,1.000000,False,55.680000,1
14.629189,121.061958,14.629806,121.061221,9958,518,Kaimito Street,50.000000,50,1.000000,False,121.520000,0
14.628423,121.054749,14.626596,121.055634,9959,355,Harvard Street,50.000000,50,1.000000,False,224.360000,0
14.628423,121.054749,14.628497,121.055463,9959,113,Ermin Garcia Street,50.000000,50,1.000000,False,82.120000,0
14.628423,121.054749,14.628500,121.054703,9959,346,Ermin Garcia Street,50.000000,50,1.000000,False,9.970000,0
14.650287,121.053584,14.650154,121.053574,9960,172,Masaya Street,50.000000,50,1.000000,False,14.740000,0
14.650287,121.053584,14.651652,121.053534,9960,435,Masaya Street,50.000000,50,1.000000,False,152.150000,1
14.650192,121.054206,14.650063,121.054185,9961,9413,Mayaman Street,50.000000,50,1.000000,False,14.580000,0
14.650192,121.054206,14.650287,121.053584,9961,9960,Maharlika Street,50.000000,50,1.000000,False,67.680000,1
14.680161,121.098478,14.680450,121.098474,9962,5308,Livelihood Street,50.000000,50,1.000000,False,32.140000,0
14.680161,121.098478,14.679295,121.098406,9962,8445,Livelihood Street,50.000000,50,1.000000,False,96.950000,0
14.680161,121.098478,14.680247,121.099338,9962,5348,Arba Street Extension,50.000000,50,1.000000,False,96.840000,0
14.683226,121.101350,14.683044,121.101323,9963,10644,Saging Street,50.000000,50,1.000000,False,20.430000,0
14.683516,121.104098,14.683688,121.104203,9964,12812,,50.000000,50,1.000000,False,22.210000,0
14.679926,121.104634,14.680167,121.104263,9965,9966,,50.000000,50,1.000000,False,48.080000,0
14.680167,121.104263,14.680353,121.104373,9966,9968,,50.000000,50,1.000000,False,23.850000,0
14.680167,121.104263,14.680004,121.104147,9966,3611,,50.000000,50,1.000000,False,22.020000,0
14.680167,121.104263,14.679926,121.104634,9966,9965,,50.000000,50,1.000000,False,48.080000,0
14.678850,121.103586,14.679064,121.103336,9967,3610,Session Road,50.000000,50,1.000000,False,35.970000,0
14.680353,121.104373,14.680167,121.104263,9968,9966,,50.000000,50,1.000000,False,23.850000,0
14.690058,121.096823,14.689967,121.095929,9969,10610,,50.000000,50,1.000000,False,112.400000,0
14.690908,121.097132,14.691180,121.096984,9970,9971,,50.000000,50,1.000000,False,34.310000,0
14.690908,121.097132,14.691223,121.097155,9970,9972,,44.731922,50,3.929611,False,48.870000,0
14.690908,121.097132,14.690832,121.097022,9970,12712,,21.861719,50,5.272884,False,14.540000,0
14.691180,121.096984,14.691122,121.096833,9971,12714,Major Street,50.000000,50,1.000000,False,17.390000,0
14.691180,121.096984,14.691223,121.097155,9971,9972,Major Street,50.000000,50,1.000000,False,19.020000,0
14.691180,121.096984,14.690908,121.097132,9971,9970,,50.000000,50,1.000000,False,34.310000,0
14.691223,121.097155,14.691180,121.096984,9972,9971,Major Street,50.000000,50,1.000000,False,19.020000,0
14.691223,121.097155,14.691232,121.097300,9972,9973,Major Street,50.000000,50,1.000000,False,15.620000,0
14.691223,121.097155,14.690908,121.097132,9972,9970,,50.000000,50,1.000000,False,48.870000,0
14.691232,121.097300,14.691223,121.097155,9973,9972,Major Street,50.000000,50,1.000000,False,15.620000,0
14.691232,121.097300,14.691325,121.097284,9973,9974,Major Street,50.000000,50,1.000000,False,10.490000,0
14.691232,121.097300,14.691173,121.097313,9973,9975,,50.000000,50,1.000000,False,6.740000,0
14.691325,121.097284,14.691295,121.096685,9974,9977,Battalion Street,1.000000,50,10.000000,True,64.460000,0
14.691325,121.097284,14.691232,121.097300,9974,9973,Major Street,50.000000,50,1.000000,False,10.490000,0
14.691325,121.097284,14.690636,121.097784,9974,11632,Battalion Street,50.000000,50,1.000000,False,246.020000,0
14.691173,121.097313,14.691232,121.097300,9975,9973,,50.000000,50,1.000000,False,6.740000,0
14.691173,121.097313,14.691068,121.097616,9975,12715,,50.000000,50,1.000000,False,43.230000,0
14.691173,121.097313,14.691179,121.097566,9975,9976,,50.000000,50,1.000000,False,27.260000,0
14.691179,121.097566,14.691173,121.097313,9976,9975,,50.000000,50,1.000000,False,27.260000,0
14.691295,121.096685,14.691325,121.097284,9977,9974,Battalion Street,50.000000,50,1.000000,False,64.460000,0
14.652092,121.057007,14.651768,121.056990,9978,3563,Maayusin Extension,50.000000,50,1.000000,False,36.130000,0
14.652092,121.057007,14.652440,121.056981,9978,7656,Maayusin Extension,50.000000,50,1.000000,False,38.870000,0
14.652092,121.057007,14.651137,121.059136,9978,10824,Makatarungan,50.000000,50,1.000000,False,261.080000,0
14.702084,121.083373,14.702186,121.083092,9979,12077,5th Street,33.381426,50,5.542491,False,32.260000,0
14.699094,121.077447,14.699843,121.077715,9980,9981,Esguerra Street,50.000000,50,1.000000,False,88.100000,0
14.699843,121.077715,14.700353,121.076399,9981,4853,Ernestito Street,50.000000,50,1.000000,False,152.480000,0
14.699843,121.077715,14.699638,121.078288,9981,4852,Ernestito Street,50.000000,50,1.000000,False,65.650000,0
14.699843,121.077715,14.699094,121.077447,9981,9980,Esguerra Street,50.000000,50,1.000000,False,88.100000,0
14.643507,120.994409,14.643746,120.994376,9982,1580,Tangali Street,50.000000,50,1.000000,False,26.860000,1
14.643507,120.994409,14.641434,120.993437,9982,1604,Tendido Street,50.000000,50,1.000000,False,253.740000,0
14.644643,121.000029,14.644272,121.000103,9983,287,Banawe Street,50.000000,50,1.000000,False,42.030000,0
14.648375,121.009086,14.648271,121.009514,9984,3339,Interior Kaingin Road,50.000000,50,1.000000,False,48.480000,0
14.664366,121.089340,14.664293,121.088978,9985,809,Bonifacio Place,50.000000,50,1.000000,False,39.840000,0
14.665190,121.075077,14.665196,121.074785,9986,9987,,50.000000,50,1.000000,False,31.400000,0
14.665190,121.075077,14.665814,121.075130,9986,9989,,50.000000,50,1.000000,False,69.710000,0
14.665190,121.075077,14.663478,121.074998,9986,9988,,50.000000,50,1.000000,False,190.570000,0
14.665196,121.074785,14.665190,121.075077,9987,9986,,50.000000,50,1.000000,False,31.400000,0
14.663478,121.074998,14.663631,121.076874,9988,7352,Capitol Hills Drive,50.000000,50,1.000000,False,202.980000,0
14.663478,121.074998,14.663210,121.074335,9988,13104,Capitol Hills Drive,50.000000,50,1.000000,False,78.790000,0
14.663478,121.074998,14.665190,121.075077,9988,9986,,50.000000,50,1.000000,False,190.570000,0
14.665814,121.075130,14.665190,121.075077,9989,9986,,50.000000,50,1.000000,False,69.710000,0
14.667667,121.076729,14.669397,121.076587,9990,8822,Calderon Street,50.000000,50,1.000000,False,197.400000,0
14.730814,121.048779,14.730940,121.049014,9991,5142,,50.000000,50,1.000000,False,28.890000,0
14.735381,121.063347,14.735467,121.063346,9992,11807,J. Bautista Street,50.000000,50,1.000000,False,9.650000,0
14.735381,121.063347,14.735434,121.067442,9992,4765,Quirino Highway,50.000000,50,1.000000,False,440.320000,1
14.735381,121.063347,14.734824,121.063349,9992,4573,J. Bautista Street,50.000000,50,1.000000,False,61.860000,0
14.717880,121.068698,14.717936,121.068657,9993,4585,,50.000000,50,1.000000,False,7.710000,0
14.730194,121.049047,14.730293,121.049050,9994,11600,Main Street,36.217104,50,3.592478,False,11.030000,0
14.612639,121.011409,14.612015,121.012204,9995,2407,San Isidro Street,50.000000,50,1.000000,False,110.140000,0
14.614689,121.020119,14.614755,121.019752,9996,1757,Bayani Road,36.374972,50,3.212151,False,40.160000,0
14.734583,121.068223,14.735478,121.069547,9997,12240,Putol na Daan,50.000000,50,1.000000,False,173.700000,0
14.735492,121.069538,14.735478,121.069547,9998,12240,Esperanza Street,50.000000,50,1.000000,False,1.900000,0
14.735492,121.069538,14.735626,121.069551,9998,12241,Esperanza Street,50.000000,50,1.000000,False,15.220000,1
14.735492,121.069538,14.735541,121.069445,9998,4676,Esperanza Street,50.000000,50,1.000000,False,11.630000,0
14.732358,121.070540,14.732742,121.070529,9999,4712,Esperanza Street,50.000000,50,1.000000,False,42.820000,0
14.733292,121.068494,14.733720,121.068422,10000,4770,Amor Street,50.000000,50,1.000000,False,48.180000,0
14.733292,121.068494,14.733266,121.068459,10000,13589,,50.000000,50,1.000000,False,4.830000,0
14.733292,121.068494,14.732668,121.069740,10000,4611,Amor Street,50.000000,50,1.000000,False,162.670000,0
14.633666,121.018079,14.634428,121.017996,10001,8160,Fernando Poe Jr. Avenue,50.000000,50,1.000000,False,85.790000,0
14.633666,121.018079,14.633544,121.018134,10001,901,Fernando Poe Jr. Avenue,50.000000,50,1.000000,False,14.770000,0
14.633666,121.018079,14.634015,121.019092,10001,7231,General Lim Street,50.000000,50,1.000000,False,115.640000,0
14.637132,120.993300,14.636681,120.993205,10002,1641,Andres Bonifacio Avenue,50.000000,50,1.000000,False,51.390000,1
14.637298,120.993854,14.637384,120.994258,10003,10004,Del Monte Avenue,35.835570,50,2.083710,False,44.590000,1
14.637384,120.994258,14.636375,120.994538,10004,9355,Kanlaon Street,50.000000,50,1.000000,False,116.230000,0
14.637384,120.994258,14.637459,120.994334,10004,8419,Del Monte Avenue,1.000000,50,10.000000,True,11.670000,1
14.657924,121.000312,14.657430,121.000720,10005,853,,50.000000,50,1.000000,False,185.980000,1
14.657924,121.000312,14.658930,121.000322,10005,8577,North Luzon Expressway,50.000000,50,1.000000,False,111.780000,1
14.657183,121.000277,14.657924,121.000312,10006,10005,Andres Bonifacio Avenue,50.000000,50,1.000000,False,82.590000,1
14.657183,121.000277,14.663455,121.002239,10006,139,,50.000000,50,1.000000,False,778.800000,1
14.656623,121.000864,14.657275,121.001039,10007,1144,,50.000000,50,1.000000,False,74.990000,1
14.656623,121.000864,14.655912,121.000922,10007,10960,Dita Street,50.000000,50,1.000000,False,85.090000,0
14.657224,121.000507,14.657265,121.000785,10008,11293,,50.000000,50,1.000000,False,30.320000,1
14.657224,121.000507,14.656702,121.000208,10008,852,,50.000000,50,1.000000,False,182.460000,1
14.662910,121.004386,14.663200,121.004658,10009,11252,,50.000000,50,1.000000,False,43.480000,0
14.662910,121.004386,14.664009,121.002787,10009,8610,S Gonzales Drive,50.000000,50,1.000000,False,213.190000,0
14.662910,121.004386,14.663083,121.004929,10009,11530,S Gonzales Drive,50.000000,50,1.000000,False,72.230000,0
14.666869,121.009257,14.667644,121.008148,10010,7824,M. Pascual Street,50.000000,50,1.000000,False,161.000000,0
14.672696,121.074652,14.672670,121.074014,10011,2252,,50.000000,50,1.000000,False,68.680000,0
14.634757,121.035153,14.634691,121.035206,10012,9866,Scout Memorial Circle,50.000000,50,1.000000,False,9.290000,1
14.635020,121.035192,14.634757,121.035153,10013,10012,Scout Memorial Circle,50.000000,50,1.000000,False,31.370000,1
14.635020,121.035192,14.634987,121.034832,10013,9871,Timog Avenue,50.000000,50,1.000000,False,38.890000,1
14.635058,121.035241,14.635020,121.035192,10014,10013,Scout Memorial Circle,50.000000,50,1.000000,False,6.790000,1
14.628662,121.033906,14.628643,121.033974,10015,9956,Don Alejandro Roces Avenue,50.000000,50,1.000000,False,7.530000,1
14.628662,121.033906,14.628470,121.033852,10015,9955,Tomas Morato Avenue,50.000000,50,1.000000,False,22.130000,1
14.627015,121.033592,14.627265,121.033641,10016,10017,Tomas Morato Avenue,50.000000,50,1.000000,False,28.310000,1
14.627015,121.033592,14.627273,121.033900,10016,7837,,50.000000,50,1.000000,False,44.830000,1
14.627265,121.033641,14.627342,121.033659,10017,7835,Tomas Morato Avenue,50.000000,50,1.000000,False,8.810000,1
14.627265,121.033641,14.627273,121.033900,10017,7837,Kamuning Road,50.000000,50,1.000000,False,27.980000,1
14.631204,121.021144,14.631186,121.021183,10018,10023,Roces Rotonda,50.000000,50,1.000000,False,4.710000,1
14.631774,121.021852,14.632173,121.022522,10019,7344,Mother Ignacia Avenue,50.000000,50,1.000000,False,84.630000,0
14.631774,121.021852,14.631716,121.021580,10019,11141,Mother Ignacia Avenue,44.524412,50,2.007480,False,29.950000,1
14.631705,121.021222,14.631976,121.020994,10020,10027,Don Alejandro Roces Avenue,50.000000,50,1.000000,False,39.360000,1
14.631705,121.021222,14.631549,121.021027,10020,10025,Roces Rotonda,50.000000,50,1.000000,False,28.290000,1
14.631693,121.021388,14.631705,121.021222,10021,10020,Roces Rotonda,50.000000,50,1.000000,False,18.200000,1
14.631265,121.021501,14.631195,121.022195,10022,3040,Don Alejandro Roces Avenue,50.000000,50,1.000000,False,75.440000,1
14.631265,121.021501,14.631421,121.021567,10022,11083,Roces Rotonda,50.000000,50,1.000000,False,19.000000,1
14.631186,121.021183,14.631017,121.021154,10023,11140,South A Street,50.000000,50,1.000000,False,19.030000,1
14.631186,121.021183,14.631237,121.021472,10023,12535,Roces Rotonda,50.000000,50,1.000000,False,33.300000,1
14.631415,121.021004,14.631028,121.020646,10024,10026,Mother Ignacia Avenue,50.000000,50,1.000000,False,58.330000,1
14.631415,121.021004,14.631204,121.021144,10024,10018,Roces Rotonda,6.470261,50,8.725803,False,28.830000,1
14.631549,121.021027,14.631415,121.021004,10025,10024,Roces Rotonda,50.000000,50,1.000000,False,15.190000,1
14.631028,121.020646,14.631139,121.020971,10026,11139,Mother Ignacia Avenue,50.000000,50,1.000000,False,37.100000,1
14.631028,121.020646,14.630297,121.019416,10026,7660,Mother Ignacia Avenue,50.000000,50,1.000000,False,155.330000,0
14.631976,121.020994,14.632346,121.020747,10027,12451,Don Alejandro Roces Avenue,50.000000,50,1.000000,False,48.980000,1
14.654139,121.054044,14.654340,121.054919,10028,2572,University Avenue,24.756327,50,6.753351,False,96.700000,1
14.654139,121.054044,14.653957,121.054592,10028,2571,,50.000000,50,1.000000,False,62.330000,1
14.654139,121.054044,14.655130,121.055512,10028,13112,Commonwealth Avenue,50.000000,50,1.000000,False,192.540000,1
14.648545,121.049329,14.648709,121.050737,10029,9693,Elliptical Road,50.000000,50,1.000000,False,155.050000,1
14.649068,121.048151,14.645038,121.047713,10030,8966,East Avenue,50.000000,50,1.000000,False,463.220000,1
14.649068,121.048151,14.648545,121.049329,10030,10029,Elliptical Road,50.000000,50,1.000000,False,140.140000,1
